change,currency,filingDate,id,isDerivative,name,share,source,symbol,transactionCode,transactionDate,transactionPrice
-183,,2023-08-23,0001640147-23-000195,False,Slootman Frank,185683,sec,SNOW,S,2023-08-21,152.686
-298,,2023-08-23,0001640147-23-000195,False,Slootman Frank,185866,sec,SNOW,S,2023-08-21,151.665
-43,,2023-08-23,0001640147-23-000195,False,Slootman Frank,186164,sec,SNOW,S,2023-08-21,150.835
524,,2023-08-23,0001640147-23-000195,False,Slootman Frank,186207,sec,SNOW,M,2023-08-21,8.88
-30,,2023-08-18,0001640147-23-000190,True,Slootman Frank,11841718,sec,SNOW,M,2023-08-17,0.0
-30,,2023-08-18,0001640147-23-000190,False,Slootman Frank,185683,sec,SNOW,S,2023-08-17,150.477
30,,2023-08-18,0001640147-23-000190,False,Slootman Frank,185713,sec,SNOW,M,2023-08-17,8.88
-3955,,2023-08-17,0001640147-23-000188,False,Dageville Benoit,5026027,sec,SNOW,G,2023-08-16,0.0
-7780,,2023-08-17,0001640147-23-000186,True,Slootman Frank,11841748,sec,SNOW,M,2023-08-16,0.0
-600,,2023-08-17,0001640147-23-000186,False,Slootman Frank,185683,sec,SNOW,S,2023-08-16,152.169
-1799,,2023-08-17,0001640147-23-000186,False,Slootman Frank,186283,sec,SNOW,S,2023-08-16,151.44
-3693,,2023-08-17,0001640147-23-000186,False,Slootman Frank,188082,sec,SNOW,S,2023-08-16,150.504
-1688,,2023-08-17,0001640147-23-000186,False,Slootman Frank,191775,sec,SNOW,S,2023-08-16,149.737
7780,,2023-08-17,0001640147-23-000186,False,Slootman Frank,193463,sec,SNOW,M,2023-08-16,8.88
-1500,,2023-08-15,0001640147-23-000184,False,Kleinerman Christian,764397,sec,SNOW,S,2023-08-14,151.54
-13182,,2023-08-11,0001640147-23-000182,True,Dageville Benoit,292725,sec,SNOW,M,2023-08-10,0.0
-13182,,2023-08-11,0001640147-23-000182,False,Dageville Benoit,41955,sec,SNOW,S,2023-08-10,155.41
13182,,2023-08-11,0001640147-23-000182,False,Dageville Benoit,55137,sec,SNOW,M,2023-08-10,0.74
-8334,,2023-08-03,0001640147-23-000180,True,Slootman Frank,11849528,sec,SNOW,M,2023-08-02,0.0
-200,,2023-08-03,0001640147-23-000180,False,Slootman Frank,185683,sec,SNOW,S,2023-08-02,172.598
-1263,,2023-08-03,0001640147-23-000180,False,Slootman Frank,185883,sec,SNOW,S,2023-08-02,171.822
-1673,,2023-08-03,0001640147-23-000180,False,Slootman Frank,187146,sec,SNOW,S,2023-08-02,171.045
-400,,2023-08-03,0001640147-23-000180,False,Slootman Frank,188819,sec,SNOW,S,2023-08-02,169.553
-300,,2023-08-03,0001640147-23-000180,False,Slootman Frank,189219,sec,SNOW,S,2023-08-02,167.97
-1800,,2023-08-03,0001640147-23-000180,False,Slootman Frank,189519,sec,SNOW,S,2023-08-02,166.949
-1500,,2023-08-03,0001640147-23-000180,False,Slootman Frank,191319,sec,SNOW,S,2023-08-02,166.082
-1198,,2023-08-03,0001640147-23-000180,False,Slootman Frank,192819,sec,SNOW,S,2023-08-02,164.885
8334,,2023-08-03,0001640147-23-000180,False,Slootman Frank,194017,sec,SNOW,M,2023-08-02,8.88
-1977,,2023-07-21,0001640147-23-000178,False,Dageville Benoit,5029982,sec,SNOW,G,2023-07-20,0.0
