change,currency,filingDate,id,isDerivative,name,share,source,symbol,transactionCode,transactionDate,transactionPrice
29,,2023-08-28,0001104659-23-096049,True,Creed Joseph E,7741,sec,CAT,A,2023-08-25,272.56
34,,2023-08-28,0001104659-23-096048,True,Johnson Denise C,26953,sec,CAT,A,2023-08-25,272.56
-18294,,2023-08-10,0001104659-23-089917,True,Johnson Cheryl H,0,sec,CAT,M,2023-08-09,151.12
-1400,,2023-08-10,0001104659-23-089917,False,Johnson Cheryl H,16362,sec,CAT,S,2023-08-09,287.06
-16894,,2023-08-10,0001104659-23-089917,False,Johnson Cheryl H,17762,sec,CAT,S,2023-08-09,286.27
18294,,2023-08-10,0001104659-23-089917,False,Johnson Cheryl H,34656,sec,CAT,M,2023-08-09,151.12
450,,2023-08-08,0001104659-23-088717,False,MacLennan David,4868,sec,CAT,A,2023-08-07,277.21
5114,,2023-08-07,0001104659-23-088300,False,Umpleby III Donald J,27959,sec,CAT,G,2023-08-04,0.0
-2501,,2023-08-07,0001104659-23-088300,False,Umpleby III Donald J,0,sec,CAT,G,2023-08-04,0.0
-2613,,2023-08-07,0001104659-23-088300,False,Umpleby III Donald J,0,sec,CAT,G,2023-08-04,0.0
-23736,,2023-08-04,0001104659-23-087958,True,Johnson Denise C,0,sec,CAT,M,2023-08-03,127.6
-18012,,2023-08-04,0001104659-23-087958,True,Johnson Denise C,0,sec,CAT,M,2023-08-03,138.35
-714,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,17968,sec,CAT,S,2023-08-03,0.0
-4112,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,18682,sec,CAT,S,2023-08-03,0.0
-2300,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,22794,sec,CAT,S,2023-08-03,0.0
-16610,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,25094,sec,CAT,S,2023-08-03,0.0
23736,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,41704,sec,CAT,M,2023-08-03,127.6
-10120,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,17968,sec,CAT,S,2023-08-03,0.0
-7892,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,28088,sec,CAT,S,2023-08-03,0.0
18012,,2023-08-04,0001104659-23-087958,False,Johnson Denise C,35980,sec,CAT,M,2023-08-03,138.35
-9982,,2023-08-04,0001104659-23-087957,True,DICKINSON DANIEL M,20267,sec,CAT,J,2023-08-03,284.5
-7698,,2023-08-04,0001104659-23-087955,True,Creed Joseph E,0,sec,CAT,M,2023-08-03,127.6
-4249,,2023-08-04,0001104659-23-087955,False,Creed Joseph E,0,sec,CAT,S,2023-08-03,285.55
-3449,,2023-08-04,0001104659-23-087955,False,Creed Joseph E,4249,sec,CAT,F,2023-08-03,284.78
7698,,2023-08-04,0001104659-23-087955,False,Creed Joseph E,7698,sec,CAT,M,2023-08-03,127.6
-3037,,2023-08-04,0001104659-23-087955,False,Creed Joseph E,0,sec,CAT,S,2023-08-03,284.84
14187,,2023-08-03,0001104659-23-087174,True,BONFIELD ANDREW R J,28372,sec,CAT,M,2023-08-02,196.7
30786,,2023-08-03,0001104659-23-087174,True,BONFIELD ANDREW R J,15393,sec,CAT,M,2023-08-02,219.76
-11419,,2023-08-03,0001104659-23-087174,False,BONFIELD ANDREW R J,77317,sec,CAT,F,2023-08-02,289.99
14187,,2023-08-03,0001104659-23-087174,False,BONFIELD ANDREW R J,88736,sec,CAT,M,2023-08-02,196.7
-26264,,2023-08-03,0001104659-23-087174,False,BONFIELD ANDREW R J,74549,sec,CAT,F,2023-08-02,289.99
30786,,2023-08-03,0001104659-23-087174,False,BONFIELD ANDREW R J,100813,sec,CAT,M,2023-08-02,219.76
-20000,,2023-08-02,0001104659-23-086929,True,De Lange Bob,59834,sec,CAT,M,2023-08-01,95.66
-20000,,2023-08-02,0001104659-23-086929,False,De Lange Bob,53671,sec,CAT,S,2023-08-01,275.0
20000,,2023-08-02,0001104659-23-086929,False,De Lange Bob,73671,sec,CAT,M,2023-08-01,95.66
30,,2023-07-28,0001104659-23-085395,,Creed Joseph E,7922,sec,CAT,A,2023-07-26,258.32
36,,2023-07-28,0001104659-23-085106,True,Johnson Denise C,27650,sec,CAT,A,2023-07-26,258.32
-30,,2023-07-28,0001104659-23-085105,True,Creed Joseph E,7922,sec,CAT,A,2023-07-26,258.32
