change,currency,filingDate,id,isDerivative,name,share,source,symbol,transactionCode,transactionDate,transactionPrice
-3370,,2023-12-19,0001166388-23-000195,False,FANTE PETER,51869,sec,VRNT,S,2023-12-18,27.46
-1755,,2023-12-19,0001166388-23-000191,False,Highlander Grant A,83337,sec,VRNT,S,2023-12-18,27.46
-13171,,2023-12-19,0001166388-23-000186,False,BODNER DAN,992474,sec,VRNT,S,2023-12-18,27.46
-2500,,2023-12-19,0001166388-23-000184,False,KURTZ WILLIAM,15444,sec,VRNT,S,2023-12-18,27.32
-1678,,2023-12-19,0001166388-23-000184,False,KURTZ WILLIAM,17944,sec,VRNT,S,2023-12-15,27.52
-822,,2023-12-19,0001166388-23-000184,False,KURTZ WILLIAM,19622,sec,VRNT,S,2023-12-15,27.52
-730,,2023-09-19,0001166388-23-000161,False,Highlander Grant A,85092,sec,VRNT,S,2023-09-18,23.57
-2270,,2023-09-15,0001166388-23-000159,False,MORIAH ELAN,99250,sec,VRNT,S,2023-09-13,24.94
-1682,,2023-09-14,0001166388-23-000157,False,FANTE PETER,55239,sec,VRNT,S,2023-09-13,24.94
-5829,,2023-09-14,0001166388-23-000155,False,BODNER DAN,1005645,sec,VRNT,S,2023-09-13,24.94
-30000,,2023-08-22,0001166388-23-000136,False,BODNER DAN,1011474,sec,VRNT,S,2023-08-21,32.56
-29230,,2023-07-21,0001166388-23-000134,False,BODNER DAN,1041474,sec,VRNT,S,2023-07-20,38.33
